collaped_address,num_associated,latitude,longitude
100 WHITWORTH AVE,75,43.632406,-79.4844635
200 DUPLEX AVE,3397,43.780292,-79.41767949999999
100 BAYBERRY CRES,21,43.774251500000005,-79.38306449999999
100a SULTANA AVE,3,43.727378,-79.439434
300  CUMMER AVE,1,43.790626,-79.402039
100 QUEEN QUAY W,3,43.699085,-79.436049
100 LOFTY HILL WAY,2,43.774166,-79.13961
200000 YONGE ST,1,43.890022,-79.441544
200 GRAND RIVER BLVD,7,43.8040745,-79.1611335
100 STONEHOUSE CR,3,43.647598,-79.429833
.200 KING ST W,1,43.877835,-78.945552
900 MAGNETIC DR,1,43.782340500000004,-79.47542250000001
500 CRAVEN RD,432,43.672872,-79.321525
100 ROSEHEATH GDNS,1,43.854199,-79.533454
$100 VICTORIA ST,1,43.9713245,-79.12859800000001
3400 TEDDINGTON PARK AVE,1,43.7336975,-79.4010205
200 CATARAQUI CRT,1,43.674133,-79.48314
200 RONCESVALLE AVE,1,43.616504,-79.656527
400 MANN AVE,1,43.709657,-79.3779
100 WALES ST,1,43.889364,-79.262179
100l FRATER AVE,1,43.691797,-79.316243
$&100 BLOOR ST W,1,43.597396,-79.6199995
2100 BRIMLEY RD,14,43.7248205,-79.24309600000001
=100 CUMBERLAND ST,1,43.670394,-79.391086
600 PRINCE ARTHUR AVE,2,43.943191,-79.4814725
100 WOOD AVE,150,43.726687999999996,-79.38237050000001
500 KENDAL AVE,3,43.6760975,-79.41003850000001
P100 EUNICE RD,1,43.772798,-79.370953
100 CRANSTON RD,5,43.6353965,-79.553406
300 FOXBAR RD,1,43.6858665,-79.399891
700 ST CLAIR AVE E,4,43.7182265,-79.2535675
300 QUEENS QUAY WETS,1,43.6380145,-79.3908025
100 BATHURST STREET,9,43.9700885,-79.48888450000001
100:100 HOLLYWOOD AVE,1,43.768539000000004,-79.39905999999999
100 CAMDENS T,3,43.643343,-79.735363
400 ROSECLIFFE AVE,2,43.6837915,-79.443585
100- BEATRICE ST,1,43.653059,-79.416201
600 RATHBURNR D,5,43.765782,-79.163152
100  SILVER SPRINGS BLVD,1,43.803616,-79.304334
200 MARBURY CR,1,43.764638500000004,-79.3350035
200 COURAGE AVE,1,43.745084000000006,-79.513699
3100 DUNDAS ST WEST,4,43.665755,-79.47305
P200 HAVELOCK ST,1,43.6567375,-79.430893
2800 VICTORIA PK AV E,1,43.831354,-79.35747
9200 PENDRITH ST,1,43.666619499999996,-79.423577
300  FRONT ST E,1,43.857918999999995,-78.9317745
100 LITCHFEILD CRT,1,43.78095,-79.286532
1100 WARDEN AVE,32,43.742365,-79.293975
3500 DUFFERIN ST W,3,43.72947,-79.458691
200 NORTHAM RD,1,43.463186,-79.69148
100 OIMIKIRK AVE,1,43.810085,-79.432521
400 KANE AV,8,43.654773,-79.485808
100 GLOUCESTER GROVE,2,43.696986499999994,-79.43628000000001
100 FOUR OAKS GT,479,43.697036,-79.334101
100 MONARCH PK AV,3,43.681885,-79.327146
300 PARKSIDE DR,189,43.6608365,-79.74447649999999
100 HILL STREET,1,43.858108,-79.5046965
100 NORTH PARK DR,51,43.7121635,-79.4750905
100 PORTSMOUTH DR,81,43.776872,-79.1416175
1100 SHEPARD AVE.,1,43.576391,-79.607804
100 LOCKSELY AV,1,43.810085,-79.432521
100 PEMBERTONAV,1,43.810085,-79.432521
300a GLEN PARK AVE,3,43.706731,-79.4591985
200 METCALFE ST,1,43.894675500000005,-78.863358
400 BOGERT AVENUE,4,43.7605375,-79.4115835
100 DALEMORE CIR,4,43.716406,-79.793646
200 EASTBOURNE CRES,2,43.6064255,-79.4925275
200 GALSWORTHY AVE,2,43.746911499999996,-79.307862
100 COLONEL SAMUEL SAMITH PARK DRIVE,3,43.835197,-79.510847
3700 KIINGSTON RD,1,43.453426,-79.919006
1000 PHIPPS ST,1,43.665195,-79.3865705
100 GADSBY DR,2,43.7379165,-79.2532735
100 HUXTABLE CR,1,43.796981,-79.155438
200 RIVERWOOD PKWY,10,43.64232,-79.4913145
100 COBBLER CRES,170,43.765626,-79.5122805
100 HONEYVIEW PL,68,43.733590500000005,-79.62009499999999
200-200 MERTIN ST,1,43.600275,-79.511191
500 PHIPPS ST,1,43.665195,-79.3865705
300 MARICHAM ST,1,43.657066,-79.365343
500 DACOTAH AVE,4,43.6272405,-79.3601955
100GILDER DR.,1,43.7916045,-79.588143
OPPOSITE 700 WELLINGTON ST W,1,43.97158,-79.1277245
100 ELLESMERE AVE,1,43.791957,-79.165715
200 ST DAVID ST,27,43.658979,-79.361996
100 FRONT OF 100 EDWARD ST,1,43.65646,-79.385039
900 GLADSTONE AVE,518,43.664388,-79.435906
q100 DENISON SQ,1,43.653737500000005,-79.402417
100 WYPER SQ,320,43.790344,-79.24596
1700 DUFFRIN STREET,3,43.878633,-78.898253
300 WRIGHT AV,2,43.644466,-79.454638
2500 JAMES ST,1,43.589400999999995,-79.54226
300 WATFORD AVE,4,43.681874500000006,-79.432263
2600 DUNDAS ST W,328,43.6093135,-79.58341250000001
100 NEEDLE FIR WAY,3,43.905237,-79.449462
200 BELAMY RD,2,43.463186,-79.69148
200 BURNABY BL,427,43.705047,-79.41040100000001
1300 KINGS ST W,1,43.699085,-79.436049
700 LONSMOUNT DR,8,43.687070500000004,-79.418854
*900 MANNING AVE,1,43.647090500000004,-79.408841
2000-2100 FINCH AVE,1,43.8333695,-79.151997
200t DANFORTH AVE,1,43.676841,-79.356234
100 CHAPMAN DR,1,43.861624,-79.036399
600 ROYAL YORK RD,17,43.6994375,-79.534081
100 CHIRORA AVE,2,43.810085,-79.432521
2400 LAWRENCE AV E,1,43.484171,-79.639306
100t BELLAIR ST,1,43.6703105,-79.3909115
300 LONSMOUNT RD,1,43.757067,-79.469092
4000 ELSLIE ST,1,43.665617,-79.499522
100 CALIBRE CRT,20,43.800687,-79.145944
200 CELESTINE RD,1,43.463186,-79.69148
100 ALANMEADE CRES,23,43.6547525,-79.5582245
1300  ST CLAIR AVE W,10,43.699085,-79.436049
100 NORMANNA AV,3,43.810085,-79.432521
1200'' QUEEN ST W,1,43.5119945,-79.881924
200 LONSDALE WEST,1,43.692719,-79.403026
[900 KING ST W,1,43.870544,-78.942649
200 LONGBOAT AVE,750,43.648354999999995,-79.3636325
900 COLLEGE ST W,9,43.734586,-79.56231
200 WYNFORD DRIVE,108,43.725536,-79.32625250000001
100 BRIGDEN PLACE,2,43.654327,-79.36757349999999
100 100 OLIVE AVE,1,43.6697915,-79.415604
100 GOODRICH RD,23,43.62816,-79.52509
300 EMADOWVALE RD,1,43.757067,-79.469092
AT 400 GREENWOOD AVE,1,43.886245,-78.8677145
100 ST MARK'S RD,405,43.6589175,-79.496403
2900 ASHTONBEE RD,1,43.7307045,-79.2887575
2700 KING ST W,1,43.5787575,-79.61422
100 BRITTANY CRT,1,43.693697,-79.53004
100 TIDESWELL BLVD,407,43.800882,-79.156834
900S T CLARENS AVE,1,43.670968,-79.447165
400 FRONT S TE,1,43.887534,-78.855583
100 QUEBEC AV,306,43.655522,-79.468342
100 PITTSBORO DRIVE,30,43.7366785,-79.58939
100  FALSTAFF AVE,1,43.717328,-79.499504
500 CHUCH ST,1,43.656499,-79.421024
1700 SYLVAN VALLEYWAY,1,43.7246125,-79.415295
100l JEFFERSON AVE,1,43.637992,-79.421521
100 CAPRI DR,1,43.716041,-79.698949
200 SKIPTON CRT,1,43.736965,-79.491424
3000 THOMPSON AVE,1,43.9125265,-78.95608949999999
100A SAMMON AVE,1,43.685313,-79.343248
700 LAWRECE AVEW,1,43.516466,-79.844088
100 GUESTVILLE AVENUE,3,43.685203,-79.490095
200ed EDWARD ST,1,43.876056000000005,-79.2575995
600 SILVETHOR AV,1,43.676426,-79.492565
100 REGAL RD,1420,43.674653500000005,-79.437157
100 GLENWOOD TER,13,43.850694000000004,-79.015591
",800 MOUNT PLEASANT RD",1,43.708702,-79.390465
500MCCOWAN RD,2,43.8707785,-78.8450325
200 LEEWARD GLENWAY,481,43.711931,-79.32837
100 DORKING CRES,41,43.7297605,-79.4896705
130501400 WILSON AVE,1,43.7209945,-79.50842349999999
100 STONEFIELD CRES,185,43.788381,-79.2133985
100 WYNFORD HTS BLVD,5,43.72671,-79.331095
2000N SHEPPARD AV W,1,43.699085,-79.436049
100 CARLISLE CR,1,43.7984195,-79.1535875
100 WAGAON TRAIL WAY,1,43.643343,-79.735363
400 PEARSON AVE,2,43.842426,-79.4372525
300 NORTHCLIFFE RD,1,43.757067,-79.469092
300' MARKHAM ST,1,43.656011,-79.409038
100a KENSINGTON AVE,2,43.779568999999995,-79.420853
100 STRANGFORD LN,30,43.709995,-79.2957425
100o TORONTO ST,1,43.650218499999994,-79.37618649999999
100 SCHMIRTER TER,1,43.840751,-79.27724
100QUEEN ST E,1,43.903380999999996,-78.862599
100 SAPLING CRT,4,43.632186,-79.571111
1800 COLLEGE ST,5,43.734586,-79.56231
100 FORTUNE GT,5,43.762037,-79.22045
100 GLENDOVER CRCT,2,43.797092,-79.304322
200 MAJRO ST,1,43.600275,-79.511191
100y THE ESPLANADE,2,43.647949,-79.36998
700 MAC GREGOR AVE,1,43.657805,-79.480673
100.100 PERTH AVE,3,43.8469025,-79.3584295
200 CORPORATE DR.,4,43.780698,-79.246889
2800 DN MILLS RD,1,43.780506,-79.3492
100 ELSMERE AV,2,43.810085,-79.432521
'100 GOTHIC AVE,1,43.655767,-79.469506
3200 KINGSTONR D,19,43.548391,-79.7214
100 FAIRLAND RD,134,43.7172465,-79.365334
2800 LAKESHORE BLVD,4,43.55744,-79.717619
300 KEENEDY AV,1,43.90588,-78.879456
1100 BENSON AVE,1,43.5450625,-79.5955815
100 DUNKIRK AVE,1,43.888307499999996,-78.839116
300 PAMDALE DR,1,43.867422,-79.518334
900 LAKESHORE BLVD WEST,1,43.81027,-79.10246
100a BOSWELL AVE,1,43.6722905,-79.39744250000001
100DEVONSHIRE PL,2,43.554605,-79.7162405
3700 LAWRENCE A VE,2,43.762016,-79.217302
200 SEATON ST E/S,1,43.659551,-79.370149
200 WILLIAM CRAGG DR,1,43.723104,-79.5047155
3100 HUMBERVALE BLVD,3,43.644124500000004,-79.5085755
100 DREWRY RD,8,43.78634,-79.422195
100 KING STREET WEST,44,43.64848,-79.381991
100 DUNCAN RD,1,43.9038825,-79.23934600000001
200 INVERGARDEN AV,1,43.616504,-79.656527
200 BEECROFT RD.,2,43.7693535,-79.415356
5100 SIDNEY BELSEY CRT,1,43.564382,-79.705455
4800 KEELE ST,113,43.8548675,-79.51236399999999
1400= DUNDAS ST W,1,43.88557,-78.917882
200 GOWER ST,8,43.702432,-79.296223
3100 ELEVENTH ST,1,43.5970795,-79.5085835
100 GELEN EVEREST RD,1,43.477143,-79.720153
100 1300 BRIDLETOWNE CIR,2,43.7968685,-79.31589199999999
600 WEST MALL,23,43.640455,-79.565902
2200 GERRARD STW,1,43.684001,-79.301175
4600 MARKHAM RD,1,43.809438,-79.243378
5000 DUNDAS ST WEST,1,43.646638,-79.531003
200 BOWRING WALK,20,43.747734,-79.4521375
300 DUNDAS ST WEST,144,43.879393,-78.944853
100 ALLANGROVE CRES,112,43.788917,-79.314053
300 HRBOUR COLLEGE CL,1,43.735821,-79.608675
200 BISHOP ST,24,43.673998999999995,-79.3927275
200 GLENDOWERN CIRCUIT,1,43.829271,-79.322401
100 DOUGLAS CRES,141,43.692669,-79.367325
100 RUBY LANG LA,61,43.620341999999994,-79.5087435
200 QUEEN'S WHARF RD,104,43.6391215,-79.399281
100 KEITH ST,2,43.870395,-78.938383
900 MONDEO DR,1,43.7658475,-79.288399
100B FOREST GLEN CRES,1,43.7353645,-79.4017035
100' EDITH AVE,1,43.6659425,-79.4551965
4600 RICHMOND ST W,1,43.855773,-79.511128
1400 EGLINTON AV E  WALMART,1,43.648692,-79.896568
700 LAKESHOREBL,1,43.516466,-79.844088
2500 FINCH AVENUE WEST,37,43.754211,-79.532017
400 ELLERBECK ST,7,43.6789185,-79.3567815
100 DERRYDOWN DR,2,43.540979,-79.718262
700 RATHBURN RD UNIT 100,1,43.648231,-79.585385
4100 DUNDASST W,4,43.699085,-79.436049
100 ELLRSLIE AV,1,43.810085,-79.432521
100 SASKTCHEWAN RD,1,43.477143,-79.720153
600 SHERBOURNES T,1,43.907508,-78.901056
100o RAGLAN AVE,1,43.685317,-79.420882
100a GORE ST,14,43.6545955,-79.41423499999999
1600 EGLINTONA VE W,2,43.699085,-79.436049
200 IRONSIDE CRES,21,43.8268235,-79.2461435
7900 CARLAW AVE,2,43.6702835,-79.3431745
200 RAMEAU DR,59,43.792787000000004,-79.361115
300' RONCESVALLES AVE,2,43.648949,-79.450253
300 HILLCREST AV,1,43.90588,-78.879456
3500 DUFFERIN ST F,1,43.72947,-79.458691
100 MC NAIRN AVE,1042,43.735274,-79.40735
100 GARDENIA CRT,9,43.78324,-79.431751
1000 MARLBOROUGH AVE,1,43.6794125,-79.393048
100 ADVANCE RD,497,43.635723,-79.521537
100  MC CORD RD,1,43.702516,-79.379698
100 DINGWALL AVENUE,1,43.673679,-79.34261000000001
500 NORTHLAND AVE,3,43.954179499999995,-78.951798
400 FOURTH ST,1,43.6319975,-79.35455
100 YORKDALE AVE,1,43.723958,-79.455405
LOT 100-100 PRINCES BLVD,3,43.632651499999994,-79.42161999999999
200 ALGOMA ST,40,43.622009000000006,-79.4946145
200 PATRICIA AV,1,43.616504,-79.656527
100 BRIAN PECK DR,1,43.791716,-79.43748
i100 MORRISON AVE,1,43.683851,-79.449345
800 YORK ST,2,43.7054475,-79.64818650000001
200 ST.GEORGE ST,1,43.600275,-79.511191
100 BROADWAY,5,43.710705,-79.393738
300 EHATH STREET W,1,43.699085,-79.436049
100 MARTHA EATON WY,129,43.697063,-79.489518
3100 LAWRENCE AVEE,2,43.784696,-79.6700865
6100 STEELES AVE E (LOWES),1,43.5503805,-79.861725
1800 ST CLAIR AVE WEST,1,43.674075,-79.462416
200' OSLER ST,1,43.672186999999994,-79.460511
300? RICHMOND ST E,1,43.902049,-78.853677
100 DIGBY CRT,17,43.782487,-79.442584
100 BELLEVUE DR,3,43.656033,-79.404529
100 WILLINGDNB LVD,1,43.810085,-79.432521
2400 YORK ST,1,43.7054475,-79.64818650000001
700 CRAWFORD,1,43.662171,-79.422067
5200 YONGE STREET   N100-100 - N100-100,1,43.770748,-79.413706
100 100 COLLEGE ST,58,43.660599,-79.388635
100 MARSHLYNN,1,43.7047265,-79.5027625
100 RICHMODNS T W,2,43.699085,-79.436049
100  BLOOR ST E,2,43.670897,-79.384509
6400 YONGE ST,1469,43.795393,-79.422734
1200 BROADVIIEW AV,1,43.560671,-79.653843
200 PONDTAIL DR,16,43.8177425,-79.2790875
100 BEECHBOROUGH AVE,16,43.6949305,-79.4721835
100 GERALD ST,14,43.759645,-79.3828475
100 100 HOLLY ST,21,43.705906999999996,-79.39633599999999
100 WICKLOW DR,58,43.779092500000004,-79.31477799999999
200 APEX RD,2,43.714906,-79.45728349999999
100 ASHMORE AVE,21,43.626836,-79.5102315
1700 WOODBINE AVE,2,43.879186,-79.365525
200  PAPE AVE,3,43.664182,-79.339088
300 COXWELL AV,43,43.673855,-79.319954
800 THE QUEENS WAY,9,43.625701,-79.507516
100 LADY CHURCHILL CRT,111,43.8099,-79.281127
100 GOODWOOD PARK CRT,52,43.695452,-79.296883
"300 OAK STREET, TORONTO",1,43.70011,-79.4163
100 CATER CRES,1,43.895997,-79.009065
200 BROADWAYA V,1,43.744688,-79.337177
200 BLOOR ST. E,1,43.672461,-79.382319
600y ST CLAIR AVE W,1,43.699085,-79.436049
100 EAST LIBERTYS T,2,43.933966,-78.875811
5300 DORIS AVE,1,43.7713235,-79.4107325
100 THIRTEENTHS T,3,43.643343,-79.735363
100  CAVEHILL CRES,1,43.764984,-79.308072
200 SHERBOUNE ST,1,43.600275,-79.511191
1400 VOCKMILLS,1,43.880514,-79.05597
900 DURANT AVE,6,43.6951135,-79.330792
100a GREENSIDES AVE,7,43.680587,-79.430327
100 COE HILL DRIVE,1,43.640831,-79.473406
500 TWEEDSMUIR AVE,1,43.685266,-79.41383400000001
100 KELSO AVE,141,43.736221,-79.4224555
100 MAILLAND ST,1,43.60754,-79.495964
100  PAPE AVE,1,43.683446,-79.34601649999999
400 RIDDLE AV,1,43.654773,-79.485808
3500 KEELE STREEET,1,43.655432,-79.460093
200 KENDLTON DR,2,43.561458,-79.601194
400 RICHMNOD ST EAST,1,43.687536,-79.332226
100 ALFRED AVE,8,43.766596,-79.404808
100 ROXTON RD,2145,43.477143,-79.720153
100 MISTHOLLOW SQ,35,43.790335999999996,-79.208691
3500 EGLINTON AVE E,1264,43.7407945,-79.229512
300 MCAUL ST,9,43.657066,-79.365343
100 RICHMOND ST WEST,8,43.650748,-79.383978
100 HART HOURSE CIRCLE,4,43.6630415,-79.3943065
300 TYNDALL AVE,1,43.636551999999995,-79.4283265
3300 BLOOR STW,1,43.645345,-79.522811
193400 BLOOR ST W,1,43.597396,-79.6199995
100 COSMO RD,2378,43.6456465,-79.515484
100/ CREMORNE AVE,1,43.621429000000006,-79.50180499999999
200 PRITCHARD AVE,276,43.670221,-79.489735
500 RONCESVALLES AV,10,43.904221,-78.886884
700 HARRISON ST,1,43.6509585,-79.4213525
100 GARNIER CT,3,43.8000655,-79.38942750000001
100 QUEEN STREET E,1,43.653801,-79.373956
100 BRUNWL COURT,4,43.790929,-79.24718
3100 DUNDAS WEST,2,43.665755,-79.47305
200 GORDON RD,31,43.748243,-79.3934675
500 PLAINFIELD RD,4,43.6991705,-79.504929
100o NORTHCLIFFE BLVD,1,43.678553,-79.440982
100 ORTON PARK AVE E,2,43.769572,-79.208308
600 MELITA CRST,1,43.672554,-79.42297
300 BAY MILLS BLV,34,43.783293,-79.30284
300 HABITANT DR,106,43.7429825,-79.5388495
100 TEMEPRANCE ST,1,43.60754,-79.495964
4100 STEELES AV W,116,43.699085,-79.436049
800b ST CLAIR AVE W,9,43.699085,-79.436049
7400 KING STON RD,1,43.979094,-78.954511
100 COOLES CT,1,43.810085,-79.432521
100  EASTWOOD RD,2,43.674003,-79.315392
900 SELKIRK ST,3,43.682559,-79.3442275
100 FORDOVER DR,10,43.7557885,-79.1775215
2300 HUBMER BAY PK RD W,1,43.699085,-79.436049
100 IRON ST,316,43.698177,-79.580148
300a SUTHERLAND DR,1,43.707842,-79.365424
600q ST CLAIR AVE W,1,43.699085,-79.436049
200 WELLINGTON ST,4,43.97158,-79.1277245
100 SCUNTHORPE RD,127,43.791057499999994,-79.2408875
200 LEPAGE CRT,24,43.674133,-79.48314
100 TALLON RD,18,43.6887085,-79.536698
300 BLOOR ST W N/S,1,43.672163,-79.37984
400 RICHMODNS T W,2,43.699085,-79.436049
2400 BAY ST,2,43.672857,-79.390782
100 HOLMFIRTH TERRACE,1,43.759912,-79.219254
3100 THOMPSON AVE,6,43.9125265,-78.95608949999999
900 OSSINGTON ST,1,43.666098,-79.427587
2100 CEDARVALE AVE,1,43.6849245,-79.310147
1900 EGLINTON AVEE,1,43.729781,-79.284554
200 HUDSON DR,101,43.693936,-79.380594
600 QUEENS QUA WEST,1,43.636743,-79.397876
100 MILLVIEW CRT,37,43.722907,-79.590836
200 FERNDALE AVE,4,43.689575,-79.3918615
1400 LAUDER AVE,2,43.6865555,-79.442925
100 NORTHCOTE,2,43.645237,-79.427196
600 LAWRENCE AVENUE,1,43.871776,-79.43142399999999
600 ABERDEEN AVE,2,43.6647715,-79.369572
100 CANARY CRES,15,43.780912,-79.388459
200 FREEDOM ST,1,43.600275,-79.511191
200 RIVER,9,43.464171,-79.72238
1200 BONIS AV,1,43.560671,-79.653843
600 COLLEGE ST W,1,43.655372,-79.414198
200 HERTFORD AVE,1,43.6887165,-79.47763499999999
100 MC GILL ST,17643,43.653012,-79.391208
100 CAMBORNE AVE,93,43.733328,-79.496791
100 BEDFOR PARK AVE,1,43.726633,-79.407773
100FOUR WINDS DR,4,43.716041,-79.698949
3000 GERVAIS DR,1,43.723449,-79.3369335
100 AUBORNDALE CRT,1,43.78095,-79.286532
2100 ISLINGTON VAE,1,43.645338,-79.52487
100 WELLESLY ST E,1,43.60754,-79.495964
100 BANK ST,760,43.6475005,-79.4316755
100  SILVER BIRCH AVE,2,43.673786,-79.285779
100 HARPREET CIRCLE,1,43.726606000000004,-79.6232345
1000 QUEENS QUAY E,1,43.6448475,-79.367806
100 HARRANDALE AVE,1,43.810085,-79.432521
100 PLSON ST,3,43.60754,-79.495964
100a BROOMFIELD DR,1,43.800768,-79.272057
100 ALFORD CR,238,43.80883,-79.210947
100 AUSTIN TERRACE,2,43.6784685,-79.413174
900 HARBORD ST,5,43.8882655,-79.3140225
'200 RUNNYMEDE RD,1,43.6582845,-79.479195
100 CHURCH,1,43.880592,-79.251614
100p100 EDITH DR,1,43.707843499999996,-79.403447
700a BAXTER ST,1,43.675374500000004,-79.38853499999999
200 HUMBERLINE DR,1,43.733709,-79.618326
100 JACK WIGGINS LANE,11,43.768175,-79.498089
5200 LAWRENCE AVE E,1,43.7546515,-79.25029
300 COLDSTREAM AVE,104,43.712363499999995,-79.4393165
100 EDGECLIFFE GOLFWAY,91,43.7185035,-79.3254555
beld100 LANSDOWNE AVE,1,43.672138000000004,-79.44878449999999
400  MCCOWAN RD,1,43.741102,-79.241172
700 TED ROGERS WAY,534,43.6708195,-79.3802
200 BECKWITH RD,2,43.660973999999996,-79.577496
20800 AVENUE AE,1,43.777301,-79.345764
1700 ALBION RD.,7,43.717878,-79.5398295
200 MARLON ST,1,43.600275,-79.511191
200 SEVENTEENTH ST,133,43.601291,-79.517224
200 GARRTT BLVD,3,43.900959,-78.935671
'600 BLOOR ST W,1,43.597396,-79.6199995
100-b DEWSON ST,1,43.655707,-79.430335
100 MARINE,3,43.734752,-79.762673
600 GILBERT AVE,77,43.6824125,-79.459145
100 NORMAN AVE,1462,43.677738000000005,-79.455914
100 BENJAMIN BOAKE TRL,152,43.745554,-79.495144
100 2100 LAWRENCE AVE,1,43.871776,-79.43142399999999
100 BELLAVISTA WY,1,43.774166,-79.13961
2500 EGLLINTON AVE E,1,43.751287,-79.267119
400 DAWES RD,499,43.70049,-79.29731
100 CANADINE RD,140,43.766805000000005,-79.26952
500 DONLANDS,2,43.696164,-79.346171
100 CHUCKHILL AV,1,43.810085,-79.432521
100 VIA ITALIA AVE,1,43.675859,-79.445139
100 VICTORA LINKWAY,1,43.7121295,-79.32381849999999
100 MRONELLE CRT,1,43.78095,-79.286532
100 HAMPSHIRE HTS,15,43.657104,-79.54937050000001
200 RICHMOND PARK BLVD,295,43.8138575,-79.262887
700 UNIVERISTY AVE,2,43.903481,-78.894167
1200 EGLITON AVE E,1,43.560671,-79.653843
100c CLAIRTRELL RD,27,43.767305,-79.39062200000001
300 TIMBERBARK BLVD.,1,43.683634,-79.849616
5900 SHEPPARD AVE E,18,43.775887999999995,-79.3203435
100 WINTSON PARK BLVD,1,43.709942,-79.369398
100 GORDONBRIDGE PL,1,43.666527,-79.3791855
100 GENERETION BLVD,1,43.728857,-79.260178
600 CHRISTIE ST,887,43.679734,-79.425191
600 SANDHURST CIRCLE,3,43.806788,-79.262746
200 OAKWOOD AV,10,43.681413,-79.436694
100 KNOWLTON DR,13,43.738914,-79.22221049999999
100 SOUTHHEAD RD,1,43.477143,-79.720153
1600 SANDHURST CIRC,5,43.807311,-79.270621
600 WILLARD AVE,568,43.660873,-79.486318
100q MILLICENT ST,1,43.66501,-79.441431
2900 DUNDS ST W,1,43.699085,-79.436049
900 BROADVIEW AVE,9646,43.882471,-78.8988005
400 SEATONS T,2,43.615814,-79.643446
1300 FRONT ST E,1,43.857918999999995,-78.9317745
3400 MABELLE AVE,1,43.6462435,-79.528031
2300 COLLEGE ST,1,43.734586,-79.56231
100 CASTLE KNOCK RD,7372,43.705989,-79.412274
200 GATTATT BLVD,1,43.900959,-78.935671
100 BARBADOS BLVD,54,43.735713,-79.240196
2200 ISLINGTONA V,3,43.556693,-79.701169
300 CONNORVALE AVE,1,43.6064395,-79.529431
100b EARLSDALE AVE,2,43.68606,-79.436638
300 DUNCAN MILLS,21,43.501139,-79.882377
200 ESPLANADE,8,43.450435,-79.6571355
1500 DUNDS ST W,2,43.699085,-79.436049
700 LENNOX ST,12,43.663602499999996,-79.411831
700 EMERSON AVE,4,43.663263,-79.44254749999999
100 SCOTT STREET,1,43.6912395,-79.7583585
400 QUEEN ST WEST,152,43.675685,-79.772404
400  HOWLAND AVE,1,43.675695000000005,-79.412766
12100 ISLINGTON AVE,2,43.634052,-79.519036
800 HOWLAND AVE,3,43.675695000000005,-79.412766
100a ELHURST CRT,3,43.684772,-79.491254
100 RACINE DR,3,43.716041,-79.698949
100 BETHNAL AVE,42,43.636564,-79.49777649999999
4000 VICTORIA PARK AV,2,43.811603,-79.34637
100 YORKVILLE DR,1,43.671294,-79.39116
300 MEADOWVALE BL,1,43.798772,-79.166128
100 MANSUR TER,2193,43.7658995,-79.4994665
500 WILLOWDALE AVE  LOT A,3,43.7610275,-79.398404
j1900 EGLINTON AVE W,1,43.6358565,-79.62149500000001
500 SHERBORNE AVE,1,43.904221,-78.886884
500-600 MCNICOLL AV,1,43.676426,-79.492565
400 SIMPSON AVE,2,43.617401,-79.503785
200 CAMERON ST,26,43.855498499999996,-79.061768
1700 BICKNELL AVE,1,43.6858055,-79.4754455
400 VAUGHN RD,1,43.697691,-79.421827
1500 DAN LECKIE WAY,2,43.6366935,-79.3967175
1000 LAKESHORE BLVD V,1,43.576822,-79.55851
200 VILLAGEGREEN SQ,3,43.807525,-79.284151
100A OLIVE AVE,4,43.6697915,-79.415604
1000 WARDEN AVE.,1,43.736696,-79.291607
1400a DAVENPORT RD,10,43.673713,-79.439135
100 CAMBRIDGE PL,1,43.678945,-79.359697
600 CHAPMAN AVE,3,43.7003705,-79.30007599999999
100 PROSPERITY PTHWY,14,43.8110785,-79.2193915
500 RATHBURN RD,179,43.652012,-79.578297
100 RIDLEY BLVD,231,43.737891,-79.411946
300  DAVISVILLE AVE,1,43.700649,-79.385346
100 GLENCAIRN AVE,2235,43.717467,-79.406325
400 MURRAYR OSS PKWY,33,43.653297,-79.422543
1400 QUEEN ST EAST,2,43.664843,-79.324433
100 GLENOWER CIRCUIT,1,43.760696,-79.228475
100 SPAIN RD,12,43.756257500000004,-79.286442
300 QUEENS UQAY W,1,43.699085,-79.436049
100 100 OAKWOOD AVE,3,43.67764,-79.435375
500 DRIFTQWOOD AV,1,43.904221,-78.886884
100 SCRIVENER SQ.,5,43.680713,-79.39035849999999
100 ERNEST AV,4,43.791291,-79.334091
200 KING HENRY'S BLVD,8,43.7843125,-79.2990115
'200 OSSINGTON AVE,1,43.648689,-79.420826
200 WESTMINSTER AVE,2634,43.646258,-79.45558
100 OSSINGTN AV,2,43.810085,-79.432521
100 MARTORINO DR,29,43.724154999999996,-79.2705315
100 100 100 FASHTION ROSEWAY,1,43.666527,-79.3791855
100' FOREST HILL RD,1,43.690775,-79.405357
100 MOONBEAM GRV,40,43.806748999999996,-79.2067115
-100 HILLSIDE DR,1,43.71478,-79.734096
100b KEYWEST AVE,1,43.692887999999996,-79.44727
3400 STEELES AV EAST,10,43.77334,-79.532008
100 100 BALDWIN ST,3,43.655534,-79.396837
100 ROSELAND DR,572,43.599361,-79.5474325
9400 KINGSTON RD,3,43.79374850000001,-79.152184
11600 DUNDAS ST W,2,43.6093135,-79.58341250000001
2500 WESTO RD,1,43.835109,-79.516429
100i MARKHAM ST,1,43.650172,-79.406808
800 BRIAR HILL AV,1,43.815958,-79.108569
1500 MILLWOOD RD,1,43.702148,-79.37886850000001
100 BROOKWOOD CRT,20,43.597184,-79.68567
100} FOREST HILL RD,1,43.690775,-79.405357
